Date_WQ,PCO2,Shelf,Tank,TankID,Date_Alt,Date_VINDTA,Date_Notes,Exp_Temp,Time,Sal_1,Sal_2,Sal_3,Sal_AVG,Sal_corr_factor,Sal_corr_inRange,Salinity_Correction_Notes,Sal_Corr,mV_1,mV_2,mV_3,mV_AVG,pH_scaleFree,pH_withCRM,Temp,Sal_Std1,Sal_Std2,Sal_Std3,Sal_StdAVG,pH7_Std1,pH7_Std2,pH7_Std3,pH7_StdAVG,pH10_Std1,pH10_Std2,pH10_Std3,pH10_StdAVG,ph_slope,ph_intercept,pHCRMStd.1,pHCRMStd.2,pHCRMStd.3,pHCRMStd.avg,Batch_Num,Batch_Sal,Notes
20170816,900,3,3,9,8/16/2017,20170816,,19.5,9:20 AM,31.1,31.1,31.1,31.1,0.993635927,1,,30.90207733,-62,-62,-62,-62,7.548571429,,20,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,-0.01714285714,6.485714286,,,,#DIV/0!,,,
20170816,2800,4,1,10,8/16/2017,20170816,,19.5,9:20 AM,31.1,31.1,31.1,31.1,0.993635927,1,,30.90207733,-33,-34,-34,-33.66666667,7.062857143,,18.9,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,-0.01714285714,6.485714286,,,,#DIV/0!,,,
20170816,2800,4,2,11,8/16/2017,20170816,,19.5,9:20 AM,31.1,31.1,31.1,31.1,0.993635927,1,,30.90207733,-34,-34,-34,-34,7.068571429,,18.9,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,-0.01714285714,6.485714286,,,,#DIV/0!,,,
20170816,2800,4,3,12,8/16/2017,20170816,,19.5,9:20 AM,31.1,31.1,31.1,31.1,0.993635927,1,,30.90207733,-34,-34,-34,-34,7.068571429,,18.9,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,-0.01714285714,6.485714286,,,,#DIV/0!,,,
20170816,900,5,1,13,8/16/2017,20170816,,19.5,9:20 AM,31.2,31.2,31.2,31.2,0.993635927,1,,31.00144092,-62,-62,-62,-62,7.548571429,,19.2,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,-0.01714285714,6.485714286,,,,#DIV/0!,,,
20170816,900,5,2,14,8/16/2017,20170816,,19.5,9:20 AM,31.2,31.2,31.2,31.2,0.993635927,1,,31.00144092,-61,-61,-61,-61,7.531428571,,19.2,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,-0.01714285714,6.485714286,,,,#DIV/0!,,,
20170816,900,5,3,15,8/16/2017,20170816,,19.5,9:20 AM,31.2,31.2,31.2,31.2,0.993635927,1,,31.00144092,-63,-63,-63,-63,7.565714286,,19.2,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,-0.01714285714,6.485714286,,,,#DIV/0!,,,
20170816,2800,6,1,16,8/16/2017,20170816,,19.5,9:20 AM,31.2,31.2,31.2,31.2,0.993635927,1,,31.00144092,-33,-33,-33,-33,7.051428571,,19.1,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,-0.01714285714,6.485714286,,,,#DIV/0!,,,
20170816,2800,6,2,17,8/16/2017,20170816,,19.5,9:20 AM,31.2,31.2,31.2,31.2,0.993635927,1,,31.00144092,-34,-34,-34,-34,7.068571429,,19.2,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,-0.01714285714,6.485714286,,,,#DIV/0!,,,
20170816,2800,6,3,18,8/16/2017,20170816,,19.5,9:20 AM,31.2,31.2,31.2,31.2,0.993635927,1,,31.00144092,-33,-32,-32,-32.33333333,7.04,,19.2,32.2,32.2,32.1,32.16666667,-30,-30,-30,-30,-205,-205,-205,-205,-0.01714285714,6.485714286,,,,#DIV/0!,,,
20170818,400,1,1,1,8/18/2017,20170818,,19.5,12:00 PM,31,31,31,31,0.996637848,1,,31.10457831,-76,-76,-77,-76.33333333,7.802259887,,19.5,33.2,33.2,33.2,33.2,-29,-29,-29,-29,-206,-206,-206,-206,-0.01694915254,6.508474576,,,,#DIV/0!,Batch 162,33.312,"Water flow was off yesterday(back today), dead oyster 17132 in 6-2"
20170818,400,1,2,2,8/18/2017,20170818,,19.5,12:00 PM,31,31,31,31,0.996637848,1,,31.10457831,-76,-76,-77,-76.33333333,7.802259887,,19.5,33.2,33.2,33.2,33.2,-29,-29,-29,-29,-206,-206,-206,-206,-0.01694915254,6.508474576,,,,#DIV/0!,Batch 162,33.312,"Water flow was off yesterday(back today), dead oyster 17132 in 6-2"
20170818,400,1,3,3,8/18/2017,20170818,,19.5,12:00 PM,31,31,31,31,0.996637848,1,,31.10457831,-77,-76,-76,-76.33333333,7.802259887,,19.5,33.2,33.2,33.2,33.2,-29,-29,-29,-29,-206,-206,-206,-206,-0.01694915254,6.508474576,,,,#DIV/0!,Batch 162,33.312,"Water flow was off yesterday(back today), dead oyster 17132 in 6-2"
20170818,400,2,1,4,8/18/2017,20170818,,19.5,12:00 PM,30.9,30.9,30.9,30.9,0.996637848,1,,31.00424096,-77,-77,-77,-77,7.813559322,,19.3,33.2,33.2,33.2,33.2,-29,-29,-29,-29,-206,-206,-206,-206,-0.01694915254,6.508474576,,,,#DIV/0!,Batch 162,33.312,"Water flow was off yesterday(back today), dead oyster 17132 in 6-2"
20170818,400,2,2,5,8/18/2017,20170818,,19.5,12:00 PM,30.9,30.9,30.9,30.9,0.996637848,1,,31.00424096,-77,-77,-77,-77,7.813559322,,19.3,33.2,33.2,33.2,33.2,-29,-29,-29,-29,-206,-206,-206,-206,-0.01694915254,6.508474576,,,,#DIV/0!,Batch 162,33.312,"Water flow was off yesterday(back today), dead oyster 17132 in 6-2"
20170818,400,2,3,6,8/18/2017,20170818,,19.5,12:00 PM,30.9,30.9,30.9,30.9,0.996637848,1,,31.00424096,-77,-77,-77,-77,7.813559322,,19.3,33.2,33.2,33.2,33.2,-29,-29,-29,-29,-206,-206,-206,-206,-0.01694915254,6.508474576,,,,#DIV/0!,Batch 162,33.312,"Water flow was off yesterday(back today), dead oyster 17132 in 6-2"
20170818,900,3,1,7,8/18/2017,20170818,,19.5,12:00 PM,30.8,30.8,30.8,30.8,0.996637848,1,,30.90390361,-62,-63,-63,-62.66666667,7.570621469,,19.8,33.2,33.2,33.2,33.2,-29,-29,-29,-29,-206,-206,-206,-206,-0.01694915254,6.508474576,,,,#DIV/0!,Batch 162,33.312,"Water flow was off yesterday(back today), dead oyster 17132 in 6-2"
20170818,900,3,2,8,8/18/2017,20170818,,19.5,12:00 PM,30.8,30.8,30.8,30.8,0.996637848,1,,30.90390361,-62,-63,-63,-62.66666667,7.570621469,,19.8,33.2,33.2,33.2,33.2,-29,-29,-29,-29,-206,-206,-206,-206,-0.01694915254,6.508474576,,,,#DIV/0!,Batch 162,33.312,"Water flow was off yesterday(back today), dead oyster 17132 in 6-2"
20170818,900,3,3,9,8/18/2017,20170818,,19.5,12:00 PM,30.8,30.8,30.8,30.8,0.996637848,1,,30.90390361,-62,-63,-63,-62.66666667,7.570621469,,19.8,33.2,33.2,33.2,33.2,-29,-29,-29,-29,-206,-206,-206,-206,-0.01694915254,6.508474576,,,,#DIV/0!,Batch 162,33.312,"Water flow was off yesterday(back today), dead oyster 17132 in 6-2"
20170818,2800,4,1,10,8/18/2017,20170818,,19.5,12:00 PM,30.9,30.9,30.9,30.9,0.996637848,1,,31.00424096,-34,-34,-34,-34,7.084745763,,18.9,33.2,33.2,33.2,33.2,-29,-29,-29,-29,-206,-206,-206,-206,-0.01694915254,6.508474576,,,,#DIV/0!,Batch 162,33.312,"Water flow was off yesterday(back today), dead oyster 17132 in 6-2"
20170818,2800,4,2,11,8/18/2017,20170818,,19.5,12:00 PM,30.9,30.9,30.9,30.9,0.996637848,1,,31.00424096,-34,-34,-34,-34,7.084745763,,18.9,33.2,33.2,33.2,33.2,-29,-29,-29,-29,-206,-206,-206,-206,-0.01694915254,6.508474576,,,,#DIV/0!,Batch 162,33.312,"Water flow was off yesterday(back today), dead oyster 17132 in 6-2"
20170818,2800,4,3,12,8/18/2017,20170818,,19.5,12:00 PM,30.9,30.9,30.9,30.9,0.996637848,1,,31.00424096,-33,-34,-34,-33.66666667,7.079096045,,18.9,33.2,33.2,33.2,33.2,-29,-29,-29,-29,-206,-206,-206,-206,-0.01694915254,6.508474576,,,,#DIV/0!,Batch 162,33.312,"Water flow was off yesterday(back today), dead oyster 17132 in 6-2"
20170818,900,5,1,13,8/18/2017,20170818,,19.5,12:00 PM,30.8,30.8,30.8,30.8,0.996637848,1,,30.90390361,-63,-64,-63,-63.33333333,7.581920904,,18.9,33.2,33.2,33.2,33.2,-29,-29,-29,-29,-206,-206,-206,-206,-0.01694915254,6.508474576,,,,#DIV/0!,Batch 162,33.312,"Water flow was off yesterday(back today), dead oyster 17132 in 6-2"
20170818,900,5,2,14,8/18/2017,20170818,,19.5,12:00 PM,30.8,30.8,30.8,30.8,0.996637848,1,,30.90390361,-63,-63,-63,-63,7.576271186,,18.9,33.2,33.2,33.2,33.2,-29,-29,-29,-29,-206,-206,-206,-206,-0.01694915254,6.508474576,,,,#DIV/0!,Batch 162,33.312,"Water flow was off yesterday(back today), dead oyster 17132 in 6-2"
20170818,900,5,3,15,8/18/2017,20170818,,19.5,12:00 PM,30.8,30.8,30.8,30.8,0.996637848,1,,30.90390361,-63,-63,-63,-63,7.576271186,,18.9,33.2,33.2,33.2,33.2,-29,-29,-29,-29,-206,-206,-206,-206,-0.01694915254,6.508474576,,,,#DIV/0!,Batch 162,33.312,"Water flow was off yesterday(back today), dead oyster 17132 in 6-2"
20170818,2800,6,1,16,8/18/2017,20170818,,19.5,12:00 PM,30.7,30.7,30.7,30.7,0.996637848,1,,30.80356627,-33,-34,-34,-33.66666667,7.079096045,,19.5,33.2,33.2,33.2,33.2,-29,-29,-29,-29,-206,-206,-206,-206,-0.01694915254,6.508474576,,,,#DIV/0!,Batch 162,33.312,"Water flow was off yesterday(back today), dead oyster 17132 in 6-2"
20170818,2800,6,2,17,8/18/2017,20170818,,19.5,12:00 PM,30.7,30.7,30.7,30.7,0.996637848,1,,30.80356627,-34,-34,-34,-34,7.084745763,,19.5,33.2,33.2,33.2,33.2,-29,-29,-29,-29,-206,-206,-206,-206,-0.01694915254,6.508474576,,,,#DIV/0!,Batch 162,33.312,"Water flow was off yesterday(back today), dead oyster 17132 in 6-2"
20170818,2800,6,3,18,8/18/2017,20170818,,19.5,12:00 PM,30.7,30.7,30.7,30.7,0.996637848,1,,30.80356627,-34,-34,-34,-34,7.084745763,,19.5,33.2,33.2,33.2,33.2,-29,-29,-29,-29,-206,-206,-206,-206,-0.01694915254,6.508474576,,,,#DIV/0!,Batch 162,33.312,"Water flow was off yesterday(back today), dead oyster 17132 in 6-2"
20170821,400,1,1,1,8/21/2017,20170821,,19.5,10:30 AM,30.8,30.8,30.8,30.8,0.986299727,1,,31.22782979,-78,-79,-79,-78.66666667,7.814126394,,19.5,32.9,32.9,32.9,32.9,-31,-30,-29,-30,-210,-209,-209,-209.3333333,-0.01672862454,6.498141264,,,,#DIV/0!,Batch 113,33.357,"Bumped up temp in shelves 4 & 5, Salinity std was low"
20170821,400,1,2,2,8/21/2017,20170821,,19.5,10:30 AM,30.8,30.8,30.8,30.8,0.986299727,1,,31.22782979,-80,-80,-80,-80,7.836431227,,19.5,32.9,32.9,32.9,32.9,-31,-30,-29,-30,-210,-209,-209,-209.3333333,-0.01672862454,6.498141264,,,,#DIV/0!,Batch 113,33.357,"Bumped up temp in shelves 4 & 5, Salinity std was low"
20170821,400,1,3,3,8/21/2017,20170821,,19.5,10:30 AM,30.8,30.8,30.8,30.8,0.986299727,1,,31.22782979,-79,-79,-80,-79.33333333,7.82527881,,19.5,32.9,32.9,32.9,32.9,-31,-30,-29,-30,-210,-209,-209,-209.3333333,-0.01672862454,6.498141264,,,,#DIV/0!,Batch 113,33.357,"Bumped up temp in shelves 4 & 5, Salinity std was low"
20170821,400,2,1,4,8/21/2017,20170821,,19.5,10:30 AM,30.8,30.8,30.8,30.8,0.986299727,1,,31.22782979,-80,-80,-80,-80,7.836431227,,19.4,32.9,32.9,32.9,32.9,-31,-30,-29,-30,-210,-209,-209,-209.3333333,-0.01672862454,6.498141264,,,,#DIV/0!,Batch 113,33.357,"Bumped up temp in shelves 4 & 5, Salinity std was low"
20170821,400,2,2,5,8/21/2017,20170821,,19.5,10:30 AM,30.8,30.8,30.8,30.8,0.986299727,1,,31.22782979,-81,-80,-80,-80.33333333,7.842007435,,19.4,32.9,32.9,32.9,32.9,-31,-30,-29,-30,-210,-209,-209,-209.3333333,-0.01672862454,6.498141264,,,,#DIV/0!,Batch 113,33.357,"Bumped up temp in shelves 4 & 5, Salinity std was low"
20170821,400,2,3,6,8/21/2017,20170821,,19.5,10:30 AM,30.8,30.8,30.8,30.8,0.986299727,1,,31.22782979,-80,-80,-80,-80,7.836431227,,19.4,32.9,32.9,32.9,32.9,-31,-30,-29,-30,-210,-209,-209,-209.3333333,-0.01672862454,6.498141264,,,,#DIV/0!,Batch 113,33.357,"Bumped up temp in shelves 4 & 5, Salinity std was low"
20170821,900,3,1,7,8/21/2017,20170821,,19.5,10:30 AM,30.8,30.8,30.8,30.8,0.986299727,1,,31.22782979,-63,-63,-63,-63,7.55204461,,19.4,32.9,32.9,32.9,32.9,-31,-30,-29,-30,-210,-209,-209,-209.3333333,-0.01672862454,6.498141264,,,,#DIV/0!,Batch 113,33.357,"Bumped up temp in shelves 4 & 5, Salinity std was low"
20170821,900,3,2,8,8/21/2017,20170821,,19.5,10:30 AM,30.8,30.8,30.8,30.8,0.986299727,1,,31.22782979,-64,-64,-64,-64,7.568773234,,19.4,32.9,32.9,32.9,32.9,-31,-30,-29,-30,-210,-209,-209,-209.3333333,-0.01672862454,6.498141264,,,,#DIV/0!,Batch 113,33.357,"Bumped up temp in shelves 4 & 5, Salinity std was low"
20170821,900,3,3,9,8/21/2017,20170821,,19.5,10:30 AM,30.8,30.8,30.8,30.8,0.986299727,1,,31.22782979,-64,-64,-64,-64,7.568773234,,19.4,32.9,32.9,32.9,32.9,-31,-30,-29,-30,-210,-209,-209,-209.3333333,-0.01672862454,6.498141264,,,,#DIV/0!,Batch 113,33.357,"Bumped up temp in shelves 4 & 5, Salinity std was low"
20170821,2800,4,1,10,8/21/2017,20170821,,19.5,10:30 AM,30.9,30.8,30.8,30.83333333,0.986299727,1,,31.26162614,-34,-33,-34,-33.66666667,7.06133829,,18.9,32.9,32.9,32.9,32.9,-31,-30,-29,-30,-210,-209,-209,-209.3333333,-0.01672862454,6.498141264,,,,#DIV/0!,Batch 113,33.357,"Bumped up temp in shelves 4 & 5, Salinity std was low"
20170821,2800,4,2,11,8/21/2017,20170821,,19.5,10:30 AM,30.8,30.8,30.8,30.8,0.986299727,1,,31.22782979,-34,-34,-34,-34,7.066914498,,18.9,32.9,32.9,32.9,32.9,-31,-30,-29,-30,-210,-209,-209,-209.3333333,-0.01672862454,6.498141264,,,,#DIV/0!,Batch 113,33.357,"Bumped up temp in shelves 4 & 5, Salinity std was low"
20170821,2800,4,3,12,8/21/2017,20170821,,19.5,10:30 AM,30.8,30.8,30.8,30.8,0.986299727,1,,31.22782979,-33,-34,-34,-33.66666667,7.06133829,,18.9,32.9,32.9,32.9,32.9,-31,-30,-29,-30,-210,-209,-209,-209.3333333,-0.01672862454,6.498141264,,,,#DIV/0!,Batch 113,33.357,"Bumped up temp in shelves 4 & 5, Salinity std was low"
20170821,900,5,1,13,8/21/2017,20170821,,19.5,10:30 AM,30.8,30.8,30.8,30.8,0.986299727,1,,31.22782979,-64,-64,-64,-64,7.568773234,,18.9,32.9,32.9,32.9,32.9,-31,-30,-29,-30,-210,-209,-209,-209.3333333,-0.01672862454,6.498141264,,,,#DIV/0!,Batch 113,33.357,"Bumped up temp in shelves 4 & 5, Salinity std was low"
20170821,900,5,2,14,8/21/2017,20170821,,19.5,10:30 AM,30.8,30.8,30.8,30.8,0.986299727,1,,31.22782979,-64,-63,-64,-63.66666667,7.563197026,,19,32.9,32.9,32.9,32.9,-31,-30,-29,-30,-210,-209,-209,-209.3333333,-0.01672862454,6.498141264,,,,#DIV/0!,Batch 113,33.357,"Bumped up temp in shelves 4 & 5, Salinity std was low"
20170821,900,5,3,15,8/21/2017,20170821,,19.5,10:30 AM,30.8,30.8,30.8,30.8,0.986299727,1,,31.22782979,-64,-64,-64,-64,7.568773234,,18.9,32.9,32.9,32.9,32.9,-31,-30,-29,-30,-210,-209,-209,-209.3333333,-0.01672862454,6.498141264,,,,#DIV/0!,Batch 113,33.357,"Bumped up temp in shelves 4 & 5, Salinity std was low"
20170821,2800,6,1,16,8/21/2017,20170821,,19.5,10:30 AM,30.8,30.8,30.8,30.8,0.986299727,1,,31.22782979,-34,-34,-34,-34,7.066914498,,19.3,32.9,32.9,32.9,32.9,-31,-30,-29,-30,-210,-209,-209,-209.3333333,-0.01672862454,6.498141264,,,,#DIV/0!,Batch 113,33.357,"Bumped up temp in shelves 4 & 5, Salinity std was low"
20170821,2800,6,2,17,8/21/2017,20170821,,19.5,10:30 AM,30.8,30.8,30.8,30.8,0.986299727,1,,31.22782979,-34,-34,-34,-34,7.066914498,,19.3,32.9,32.9,32.9,32.9,-31,-30,-29,-30,-210,-209,-209,-209.3333333,-0.01672862454,6.498141264,,,,#DIV/0!,Batch 113,33.357,"Bumped up temp in shelves 4 & 5, Salinity std was low"
20170821,2800,6,3,18,8/21/2017,20170821,,19.5,10:30 AM,30.8,30.8,30.8,30.8,0.986299727,1,,31.22782979,-34,-34,-34,-34,7.066914498,,19.3,32.9,32.9,32.9,32.9,-31,-30,-29,-30,-210,-209,-209,-209.3333333,-0.01672862454,6.498141264,,,,#DIV/0!,Batch 113,33.357,"Bumped up temp in shelves 4 & 5, Salinity std was low"
20170823,400,1,1,1,8/23/2017,20170823,,19.5,10:30 AM,31.2,31.2,31.2,31.2,0.990634006,1,,31.49498182,-76,-76,-76,-76,7.688432836,,19.2,33,33,33,33,-35,-35,-35,-35,-213,-214,-214,-213.6666667,-0.01679104478,6.412313433,,,,#DIV/0!,Batch 162,33.312,
20170823,400,1,2,2,8/23/2017,20170823,,19.5,10:30 AM,31.2,31.2,31.2,31.2,0.990634006,1,,31.49498182,-76,-76,-76,-76,7.688432836,,19.2,33,33,33,33,-35,-35,-35,-35,-213,-214,-214,-213.6666667,-0.01679104478,6.412313433,,,,#DIV/0!,Batch 162,33.312,
20170823,400,1,3,3,8/23/2017,20170823,,19.5,10:30 AM,31.2,31.2,31.2,31.2,0.990634006,1,,31.49498182,-76,-76,-76,-76,7.688432836,,19.2,33,33,33,33,-35,-35,-35,-35,-213,-214,-214,-213.6666667,-0.01679104478,6.412313433,,,,#DIV/0!,Batch 162,33.312,
20170823,400,2,1,4,8/23/2017,20170823,,19.5,10:30 AM,31.3,31.3,31.3,31.3,0.990634006,1,,31.59592727,-77,-77,-77,-77,7.705223881,,19,33,33,33,33,-35,-35,-35,-35,-213,-214,-214,-213.6666667,-0.01679104478,6.412313433,,,,#DIV/0!,Batch 162,33.312,17261 dead from this tank
20170823,400,2,2,5,8/23/2017,20170823,,19.5,10:30 AM,31.3,31.3,31.3,31.3,0.990634006,1,,31.59592727,-77,-77,-77,-77,7.705223881,,19,33,33,33,33,-35,-35,-35,-35,-213,-214,-214,-213.6666667,-0.01679104478,6.412313433,,,,#DIV/0!,Batch 162,33.312,
20170823,400,2,3,6,8/23/2017,20170823,,19.5,10:30 AM,31.2,31.3,31.3,31.26666667,0.990634006,1,,31.56227879,-77,-77,-77,-77,7.705223881,,19,33,33,33,33,-35,-35,-35,-35,-213,-214,-214,-213.6666667,-0.01679104478,6.412313433,,,,#DIV/0!,Batch 162,33.312,
20170823,900,3,1,7,8/23/2017,20170823,,19.5,10:30 AM,31.3,31.3,31.3,31.3,0.990634006,1,,31.59592727,-61,-62,-62,-61.66666667,7.447761194,,19.9,33,33,33,33,-35,-35,-35,-35,-213,-214,-214,-213.6666667,-0.01679104478,6.412313433,,,,#DIV/0!,Batch 162,33.312,
20170823,900,3,2,8,8/23/2017,20170823,,19.5,10:30 AM,31.3,31.3,31.3,31.3,0.990634006,1,,31.59592727,-62,-62,-62,-62,7.453358209,,19.9,33,33,33,33,-35,-35,-35,-35,-213,-214,-214,-213.6666667,-0.01679104478,6.412313433,,,,#DIV/0!,Batch 162,33.312,
20170823,900,3,3,9,8/23/2017,20170823,,19.5,10:30 AM,31.2,31.3,31.3,31.26666667,0.990634006,1,,31.56227879,-61,-62,-62,-61.66666667,7.447761194,,19.9,33,33,33,33,-35,-35,-35,-35,-213,-214,-214,-213.6666667,-0.01679104478,6.412313433,,,,#DIV/0!,Batch 162,33.312,
20170823,2800,4,1,10,8/23/2017,20170823,,19.5,10:30 AM,31.2,31.2,31.2,31.2,0.990634006,1,,31.49498182,-35,-34,-34,-34.33333333,6.98880597,,19.8,33,33,33,33,-35,-35,-35,-35,-213,-214,-214,-213.6666667,-0.01679104478,6.412313433,,,,#DIV/0!,Batch 162,33.312,
20170823,2800,4,2,11,8/23/2017,20170823,,19.5,10:30 AM,31.2,31.2,31.2,31.2,0.990634006,1,,31.49498182,-33,-33,-33,-33,6.96641791,,19.8,33,33,33,33,-35,-35,-35,-35,-213,-214,-214,-213.6666667,-0.01679104478,6.412313433,,,,#DIV/0!,Batch 162,33.312,
20170823,2800,4,3,12,8/23/2017,20170823,,19.5,10:30 AM,31.2,31.2,31.2,31.2,0.990634006,1,,31.49498182,-35,-35,-35,-35,7,,19.8,33,33,33,33,-35,-35,-35,-35,-213,-214,-214,-213.6666667,-0.01679104478,6.412313433,,,,#DIV/0!,Batch 162,33.312,
20170823,900,5,1,13,8/23/2017,20170823,,19.5,10:30 AM,31.2,31.2,31.2,31.2,0.990634006,1,,31.49498182,-63,-63,-63,-63,7.470149254,,19.5,33,33,33,33,-35,-35,-35,-35,-213,-214,-214,-213.6666667,-0.01679104478,6.412313433,,,,#DIV/0!,Batch 162,33.312,
20170823,900,5,2,14,8/23/2017,20170823,,19.5,10:30 AM,31.2,31.2,31.2,31.2,0.990634006,1,,31.49498182,-63,-63,-63,-63,7.470149254,,19.5,33,33,33,33,-35,-35,-35,-35,-213,-214,-214,-213.6666667,-0.01679104478,6.412313433,,,,#DIV/0!,Batch 162,33.312,
20170823,900,5,3,15,8/23/2017,20170823,,19.5,10:30 AM,31.2,31.2,31.2,31.2,0.990634006,1,,31.49498182,-63,-63,-63,-63,7.470149254,,19.5,33,33,33,33,-35,-35,-35,-35,-213,-214,-214,-213.6666667,-0.01679104478,6.412313433,,,,#DIV/0!,Batch 162,33.312,
20170823,2800,6,1,16,8/23/2017,20170823,,19.5,10:30 AM,31.2,31.2,31.2,31.2,0.990634006,1,,31.49498182,-33,-33,-33,-33,6.96641791,,19.5,33,33,33,33,-35,-35,-35,-35,-213,-214,-214,-213.6666667,-0.01679104478,6.412313433,,,,#DIV/0!,Batch 162,33.312,
20170823,2800,6,2,17,8/23/2017,20170823,,19.5,10:30 AM,31.2,31.2,31.2,31.2,0.990634006,1,,31.49498182,-35,-35,-34,-34.66666667,6.994402985,,19.5,33,33,33,33,-35,-35,-35,-35,-213,-214,-214,-213.6666667,-0.01679104478,6.412313433,,,,#DIV/0!,Batch 162,33.312,
20170823,2800,6,3,18,8/23/2017,20170823,,19.5,10:30 AM,31.2,31.2,31.2,31.2,0.990634006,1,,31.49498182,-33,-33,-33,-33,6.96641791,,19.5,33,33,33,33,-35,-35,-35,-35,-213,-214,-214,-213.6666667,-0.01679104478,6.412313433,,,,#DIV/0!,Batch 162,33.312,
20170825,400,1,1,1,8/25/2017,20170825,,19.5,10:45 AM,31,31,31,31,0.984630163,1,,31.48390244,-75,-75,-75,-75,7.734225621,,19,32.8,32.8,32.8,32.8,-33,-32,-32,-32.33333333,-208,-206,-206,-206.6666667,-0.017208413,6.443594646,,,,#DIV/0!,Batch 162,33.312,
20170825,400,1,2,2,8/25/2017,20170825,,19.5,10:45 AM,31,31,31,31,0.984630163,1,,31.48390244,-76,-76,-76,-76,7.751434034,,19,32.8,32.8,32.8,32.8,-33,-32,-32,-32.33333333,-208,-206,-206,-206.6666667,-0.017208413,6.443594646,,,,#DIV/0!,Batch 162,33.312,
20170825,400,1,3,3,8/25/2017,20170825,,19.5,10:45 AM,31,31,31,31,0.984630163,1,,31.48390244,-75,-76,-76,-75.66666667,7.745697897,,19,32.8,32.8,32.8,32.8,-33,-32,-32,-32.33333333,-208,-206,-206,-206.6666667,-0.017208413,6.443594646,,,,#DIV/0!,Batch 162,33.312,
20170825,400,2,1,4,8/25/2017,20170825,,19.5,10:45 AM,31.1,31.2,31.2,31.16666667,0.984630163,1,,31.65317073,-76,-76,-76,-76,7.751434034,,19.4,32.8,32.8,32.8,32.8,-33,-32,-32,-32.33333333,-208,-206,-206,-206.6666667,-0.017208413,6.443594646,,,,#DIV/0!,Batch 162,33.312,
20170825,400,2,2,5,8/25/2017,20170825,,19.5,10:45 AM,31.1,31.1,31.1,31.1,0.984630163,1,,31.58546341,-76,-76,-76,-76,7.751434034,,19.5,32.8,32.8,32.8,32.8,-33,-32,-32,-32.33333333,-208,-206,-206,-206.6666667,-0.017208413,6.443594646,,,,#DIV/0!,Batch 162,33.312,
20170825,400,2,3,6,8/25/2017,20170825,,19.5,10:45 AM,31.1,31.1,31.2,31.13333333,0.984630163,1,,31.61931707,-76,-76,-76,-76,7.751434034,,19.6,32.8,32.8,32.8,32.8,-33,-32,-32,-32.33333333,-208,-206,-206,-206.6666667,-0.017208413,6.443594646,,,,#DIV/0!,Batch 162,33.312,
20170825,900,3,1,7,8/25/2017,20170825,,19.5,10:45 AM,31.1,31,31.1,31.06666667,0.984630163,1,,31.55160976,-63,-63,-63,-63,7.527724665,,19.5,32.8,32.8,32.8,32.8,-33,-32,-32,-32.33333333,-208,-206,-206,-206.6666667,-0.017208413,6.443594646,,,,#DIV/0!,Batch 162,33.312,
20170825,900,3,2,8,8/25/2017,20170825,,19.5,10:45 AM,31.1,31.1,31,31.06666667,0.984630163,1,,31.55160976,-62,-62,-62,-62,7.510516252,,19.6,32.8,32.8,32.8,32.8,-33,-32,-32,-32.33333333,-208,-206,-206,-206.6666667,-0.017208413,6.443594646,,,,#DIV/0!,Batch 162,33.312,
20170825,900,3,3,9,8/25/2017,20170825,,19.5,10:45 AM,31.1,31,31.1,31.06666667,0.984630163,1,,31.55160976,-63,-64,-64,-63.66666667,7.539196941,,19.6,32.8,32.8,32.8,32.8,-33,-32,-32,-32.33333333,-208,-206,-206,-206.6666667,-0.017208413,6.443594646,,,,#DIV/0!,Batch 162,33.312,
20170825,2800,4,1,10,8/25/2017,20170825,,19.5,10:45 AM,31.2,31.2,31.2,31.2,0.984630163,1,,31.68702439,-34,-34,-34,-34,7.028680688,,19.7,32.8,32.8,32.8,32.8,-33,-32,-32,-32.33333333,-208,-206,-206,-206.6666667,-0.017208413,6.443594646,,,,#DIV/0!,Batch 162,33.312,
20170825,2800,4,2,11,8/25/2017,20170825,,19.5,10:45 AM,31.1,31.1,31.2,31.13333333,0.984630163,1,,31.61931707,-35,-35,-35,-35,7.045889101,,19.7,32.8,32.8,32.8,32.8,-33,-32,-32,-32.33333333,-208,-206,-206,-206.6666667,-0.017208413,6.443594646,,,,#DIV/0!,Batch 162,33.312,
